 Category,Product/Tool,Short Update,Long Update,Document Link,Example Link,Release
Operations,SAS Viya,Enhanced Product: SAS Business Orchestration Services,SAS Business Orchestration Services now includes a new, cloud-native engine that enables users to declare their orchestrations through a set of workloads and flows in YAML format. The classic engine, based on Apache Camel, is still available, but it will eventually be superseded by the cloud-native engine,https://go.documentation.sas.com/doc/en/sasadmincdc/v_051/itopswn/p1ueztugy8qn4mn1l4xs4ct48h1v.htm#n1j97medk357zjn1tesnj1nxieb0,https://go.documentation.sas.com/doc/en/sasadmincdc/v_051/itopswn/p1ueztugy8qn4mn1l4xs4ct48h1v.htm#n1j97medk357zjn1tesnj1nxieb0,202404
Operations,SAS Viya,SAS Anti-Money Laundering Enhancement,SAS Anti-Money Laundering has added support for deployment on Google Cloud Platform and GKE on VMware,https://go.documentation.sas.com/doc/en/sasadmincdc/v_050/itopswn/n0e6j9x19lln0in15x7wlqwlg4mw.htm#p0gpzzu24yc906n1l891q035rawt,https://go.documentation.sas.com/doc/en/sasadmincdc/v_050/itopswn/n0e6j9x19lln0in15x7wlqwlg4mw.htm#p0gpzzu24yc906n1l891q035rawt,202403
Operations,SAS Viya,Critical Deprecation Warning: Changes to SAS/CONNECT Server and SAS/CONNECT Spawner,The ability to locally spawn SAS/CONNECT server inside the SAS/CONNECT spawner is deprecated as of the 2024.03 Stable and Long-Term Support releases. It will be removed at 2024.09 Stable and Long-Term Support releases,https://go.documentation.sas.com/doc/en/sasadmincdc/v_050/calsrvpgm/n00005viyaprgmsrvs00000admin.htm#p1pkvmz7yx98i3n11a6ejegp1l81,https://go.documentation.sas.com/doc/en/sasadmincdc/v_050/dplyml0phy0dkr/n08u2yg8tdkb4jn18u8zsi6yfv3d.htm#p1soo3hoql2bddn14hwp2kyveh3b,202403
Operations,SAS Viya,Additional SAS Risk offerings are gaining capabilities that use an Apache Airflow database and the Process Orchestration feature,The following SAS Risk offerings are gaining capabilities that use an Apache Airflow database and the Process Orchestration feature: SAS Allowance for Credit Loss, SAS Expected Credit Loss, SAS Stress Testing, SAS Climate Risk Stress Testing, SAS Credit Risk Stress Testing. Apache Airflow requires a dedicated PostgreSQL database. Starting with 2024.03, Apache Airflow can be installed on either an external or an internal instance of PostgreSQL,https://go.documentation.sas.com/doc/en/sasadmincdc/v_050/itopssr/n0jq6u1duu7sqnn13cwzecyt475u.htm#p1vt0si8nl4nfen1hrcdv7puk5i3,https://go.documentation.sas.com/doc/en/sasadmincdc/v_050/itopssr/n0jq6u1duu7sqnn13cwzecyt475u.htm#p1vt0si8nl4nfen1hrcdv7puk5i3,202403
Operations,SAS Viya,Security Context Constraint for SAS Detection Architecture,Deploying SAS Detection Architecture on Red Hat OpenShift requires a security context constraint,https://go.documentation.sas.com/doc/en/itopscdc/v_049/dplyml0phy0dkr/p1h8it1wdu2iaxn1bkd8anfcuxny.htm#p07z7wjc6sd4jqn15qho31pcpbhr,https://go.documentation.sas.com/doc/en/itopscdc/v_049/dplyml0phy0dkr/p1h8it1wdu2iaxn1bkd8anfcuxny.htm#p07z7wjc6sd4jqn15qho31pcpbhr,202402
Operations,SAS Viya,Oracle: SAS/ACCESS Interface to Oracle now supports Oracle client and database 19c and later. Previously, Oracle 12c client and database were supported,SAS/ACCESS Interface to Oracle now supports Oracle client and database 19c and later. Previously, Oracle 12c client and database were supported,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,202402
Operations,SAS Viya,MongoDB: SAS/ACCESS Interface to MongoDB now supports versions of OpenSSL later than 1.0.2,SAS/ACCESS Interface to MongoDB now supports versions of OpenSSL later than 1.0.2. Previously, OpenSSL 1.0.2 was supported, but the required libraries have now been removed from SAS images. Verify that your version of MongoDB supports a version of OpenSSL that is later than 1.0.2,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,202402
Operations,SAS Viya,Hadoop: SAS In-Database Technologies for Hadoop Cloud Services now supports Amazon Elastic MapReduce (EMR) 5.x and 6.x,SAS In-Database Technologies for Hadoop Cloud Services now supports Amazon Elastic MapReduce (EMR) 5.x and 6.x. Previously, only Amazon EMR versions 5.3 and 6.0 were supported. This change does not affect the requirements for SAS/ACCESS Interface to Hadoop,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,202402
Operations,SAS Viya,Google Cloud has changed the product name of Anthos Clusters on VMware. The new name is GKE on VMware,Google Cloud has changed the product name of Anthos Clusters on VMware. The new name is GKE on VMware. This guide acknowledges this name change and uses 'GKE on VMware (formerly Anthos Clusters on VMware)' in order to provide continuity with previous releases,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1eq90rl7p8fq5n163ukm3f4yoo7,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1eq90rl7p8fq5n163ukm3f4yoo7,202402
Operations,SAS Viya,Changes to a Deployment Command,One kubectl command has been revised. If you deploy or update the SAS Viya platform using Kubernetes commands, you should be aware of this change.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1596rbuh5eyh5n16dhujecfvze5,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1596rbuh5eyh5n16dhujecfvze5,202402
Operations,SAS Viya,Change to Calico CNI Support,Deployments in upstream open-source Kubernetes clusters now require Calico 3.25.x and later. This change to the minimum supported version of Calico ensures compatibility with Kubernetes 1.26.x - 1.28.x,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p0ho105pkxqixrn1wkr79tyuiucw,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p0ho105pkxqixrn1wkr79tyuiucw,202402
Operations,SAS Viya,MySQL: SAS/ACCESS Interface to MySQL now supports versions of OpenSSL later than 1.0.2,SAS/ACCESS Interface to MySQL now supports versions of OpenSSL later than 1.0.2. Previously, OpenSSL 1.0.2 was supported, but the required libraries have now been removed from SAS images. Verify that your version of MySQL supports a version of OpenSSL that is later than 1.0.2,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,https://go.documentation.sas.com/doc/en/sasadmincdc/v_049/itopswn/p07to61i2ctll2n1iu7oaemrdine.htm#p1vrofei1j4bi8n12hl5qmgq4l98,202402
Operations,SAS Viya,New Transformer for CAS,CAS has introduced a new transformer file for deployments that use two node pools for CAS, one each for the cascontroller and casworker taints and labels. For more information, see the README file located at $deploy/sas-bases/overlays/cas-server/README.md,https://go.documentation.sas.com/doc/en/sasadmincdc/v_048/itopswn/n1x17137t5i15rn1g8wec6jrju2x.htm,https://go.documentation.sas.com/doc/en/sasadmincdc/v_048/itopswn/n1x17137t5i15rn1g8wec6jrju2x.htm,202401
Operations,SAS Viya,SAS Insurance Capital Management Now Available,SAS Insurance Capital Management is now available for deployment with the SAS Viya platform. SAS Insurance Capital Management is a collection of computational and reporting logic that is designed to enable insurance and reinsurance companies to implement the European Union Solvency II standard model and ICS 2.0,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#p0l7t3y8fl6898n1jdf2de1enh85,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#p0l7t3y8fl6898n1jdf2de1enh85,202312
Operations,SAS Viya,Change to Kustomize Requirement, Kustomize 5.1.1,Kustomize is required in order to generate Kubernetes manifest files for a deployment of the SAS Viya platform. Starting with SAS Viya platform 2023.12, a newer version of Kustomize is required: Kustomize 5.1.1,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#n1a8x95ckvwubyn1jkds5t5u4nix,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#n1a8x95ckvwubyn1jkds5t5u4nix,202312
Operations,SAS Viya,SAS Insurance Contract Valuation Now Available,SAS Insurance Contract Valuation is now available for deployment with the SAS Viya platform. SAS Insurance Contract Valuation provides an integrated environment for managing, auditing, and tracing all steps of the IFRS 17 and LDTI compliance processes,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#p0s4ieg6tbg0fjn1rg8slq69colx,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#p0s4ieg6tbg0fjn1rg8slq69colx,202312
Operations,SAS Viya,SAS Regulatory Capital Management Now Available,SAS Regulatory Capital Management is now available for deployment with the SAS Viya platform. SAS Regulatory Capital Management enables financial institutions to manage the complexities of regulatory capital calculation and reporting processes in the banking sector in an integrated and reliable enterprise framework,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#p0irdc2o82ql6an1cvatas781kbk,https://go.documentation.sas.com/doc/en/sasadmincdc/v_047/itopswn/n0lrc4bvelgoajn0z63yuwibjzwo.htm#p0irdc2o82ql6an1cvatas781kbk,202312
Operations,SAS Viya,Using Kustomize transformers to start or stop SAS Viya platform deployment is no longer supported,Use sas-stop-all and sas-start-all CronJobs to stop and start your SAS Viya platform deployments.,https://go.documentation.sas.com/doc/en/itopscdc/v_046/itopssrv/n0pwhguy22yhe0n1d7pgi63mf6pb.htm#p05jsfcz54bsejn1x1r34f0zrag6,https://go.documentation.sas.com/doc/en/itopscdc/v_046/itopssrv/n0pwhguy22yhe0n1d7pgi63mf6pb.htm#p05jsfcz54bsejn1x1r34f0zrag6,202311
Operations,SAS Viya,Two new SAS Risk products, SAS Climate Risk Stress Testing and SAS Credit Risk Stress Testing, are now available for deployment with the SAS Viya platform.,SAS Climate Risk Stress Testing and SAS Credit Risk Stress Testing can be deployed on all the supported cloud platforms. They both require an instance of SAS Common Data Store.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_046/itopswn/n05e8patvt8wb1n1dx5lheoc38e4.htm#n1o16rvk3jw27qn10wxzb0afpyuf,https://go.documentation.sas.com/doc/en/sasadmincdc/v_046/itopswn/n05e8patvt8wb1n1dx5lheoc38e4.htm#n1o16rvk3jw27qn10wxzb0afpyuf,202311
Operations,SAS Viya,SAS Anti-Money Laundering Now Available,SAS Anti-Money Laundering is now available for deployment with the SAS Viya platform. This release is the latest iteration of SAS Anti-Money Laundering, which saw its first release in 2012. The current version on SAS Viya merges two previous offerings, SAS Anti-Money Laundering and SAS Customer Due Diligence, into a single offering. SAS Anti-Money Laundering can be deployed with Microsoft Azure Kubernetes Service or with upstream open source Kubernetes.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_046/itopswn/n05e8patvt8wb1n1dx5lheoc38e4.htm#p0km3htz27scbrn1xsoynxc5xz4d,https://go.documentation.sas.com/doc/en/sasadmincdc/v_046/itopswn/n05e8patvt8wb1n1dx5lheoc38e4.htm#p0km3htz27scbrn1xsoynxc5xz4d,202311
Operations,SAS Viya,Starting with 2023.11, PostgreSQL 11 is no longer supported for an external PostgreSQL server instance of SAS Infrastructure Data Server.,PostgreSQL versions 12 - 15 are the only supported versions of PostgreSQL for an external instance.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_046/itopswn/n05e8patvt8wb1n1dx5lheoc38e4.htm#p08jyi6udhkvmrn1ubulrkvfrhmm,https://go.documentation.sas.com/doc/en/sasadmincdc/v_046/itopswn/n05e8patvt8wb1n1dx5lheoc38e4.htm#p08jyi6udhkvmrn1ubulrkvfrhmm,202311
Operations,SAS Viya,PostgreSQL Changes and Kubernetes Compatibility,The SAS Viya platform now supports PostgreSQL 15 for external PostgreSQL servers in 2023.10. PostgreSQL 11 - 15 are now supported.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_045/itopswn/p1q98w83a9uwpfn1s4udqnkbiebb.htm#p0sqs89yxcy072n163pn0i570cik,https://go.documentation.sas.com/doc/en/sasadmincdc/v_045/itopswn/p1q98w83a9uwpfn1s4udqnkbiebb.htm#p0sqs89yxcy072n163pn0i570cik,202310
Operations,SAS Viya,New File Required for Mirror Registries for Red Hat OpenShift Deployments,If you are deploying on Red Hat OpenShift using a mirror registry, you should add a reference to a new file in the base kustomization.yaml file ($deploy/kustomization.yaml).,https://go.documentation.sas.com/doc/en/itopscdc/v_045/dplynotes/n0y0ksklvfe6adn1lttmxzuuf9v4.htm#p0wxofd63l268wn17f7a94tnsg9x,https://go.documentation.sas.com/doc/en/itopscdc/v_045/dplynotes/n0y0ksklvfe6adn1lttmxzuuf9v4.htm#p0wxofd63l268wn17f7a94tnsg9x,202310
Operations,SAS Viya,A Pre-update Checklist is included to help you get started with updating to a new version or to apply a patch update.,Through a Q&amp;A format, the Pre-update Checklist highlights prerequisites, best practices, specific scenarios, and the required documentation to update the software.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_043/k8sag/p1sv25bpu9fl2xn1ecj5j89dxubt.htm,https://go.documentation.sas.com/doc/en/sasadmincdc/v_043/k8sag/p1sv25bpu9fl2xn1ecj5j89dxubt.htm,202308
Operations,SAS Viya,SingleStore: In previous releases, the default value for the SingleStore --overpack-factor option was 0.10. Starting in 2023.07, the default value is 0.15.,In previous releases, the default value for the SingleStore --overpack-factor option was 0.10. Starting in 2023.07, the default value is 0.15.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_042/itopswn/n1msqjuotu8u8rn1xnhgcwo4vbab.htm#n1udtcxdcdw15xn1uq1zfath0lh6,https://go.documentation.sas.com/doc/en/sasadmincdc/v_042/itopswn/n1msqjuotu8u8rn1xnhgcwo4vbab.htm#n1udtcxdcdw15xn1uq1zfath0lh6,202307
Operations,SAS Viya,SAS Asset and Liability Management Now Available,SAS Asset and Liability Management on SAS Viya is now available with a new architecture. This release creates a unified framework with Kamakura Risk Manager, a mature enterprise risk management system that focuses on credit risk, asset and liability management, liquidity risk, market risk, stress testing, and capital allocation.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_042/itopswn/n1msqjuotu8u8rn1xnhgcwo4vbab.htm#n0i193eomb80nyn17boyunqk2vuz,https://go.documentation.sas.com/doc/en/sasadmincdc/v_042/itopswn/n1msqjuotu8u8rn1xnhgcwo4vbab.htm#n0i193eomb80nyn17boyunqk2vuz,202307
Operations,SAS Viya,New Retail and Planning Offerings and Offering Names,With the July Stable release, the names and licensing of some SAS Retail and SAS Planning offerings have been changed. SAS Assortment Planning, SAS Demand Planning, and SAS Financial Planning are now part of a new offering, SAS Intelligent Planning. Licensing changes enable you to combine the capabilities of each intelligent planning offering for the requirements of a specific enterprise (such as consumer items, logistics, and retail).,https://go.documentation.sas.com/doc/en/sasadmincdc/v_042/itopswn/n1msqjuotu8u8rn1xnhgcwo4vbab.htm#p1fss7sscgvyjun1kla10xfgswuw,https://go.documentation.sas.com/doc/en/sasadmincdc/v_042/itopswn/n1msqjuotu8u8rn1xnhgcwo4vbab.htm#p1fss7sscgvyjun1kla10xfgswuw,202307
Operations,SAS Viya,Multi-tenancy: Change to sas-tenant-job,In multi-tenant deployments, the behavior of the sas-tenant-job has changed. During the onboarding of a new tenant, the sas-tenant-job now continues to run until the completion of the rolling restart of all SAS Viya platform services. Successful job completion indicates that a SAS administrator can immediately sign on to the new tenant and begin adding users and groups.,https://go.documentation.sas.com/doc/en/itopscdc/v_042/caltenants/n00rcqkfcym4sdn1bkeeae7efh7t.htm#p0lf3e6c6rv6ptn1p2ssx89a9077,https://go.documentation.sas.com/doc/en/itopscdc/v_042/caltenants/n00rcqkfcym4sdn1bkeeae7efh7t.htm#p0lf3e6c6rv6ptn1p2ssx89a9077,202307
Operations,SAS Viya,Support for GPUs on Red Hat OpenShift,Some SAS offerings support processing-intensive features that can leverage a GPU for improved performance. For example, deep learning or deep neural network capabilities that are included with SAS Viya or SAS Viya Advanced can leverage a GPU if it is present in the cluster. You can now take advantage of these features with GPU-capable VMs in a Red Hat OCP cluster for OpenShift on VMware.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_041/itopssr/n0jq6u1duu7sqnn13cwzecyt475u.htm#n0zts0owckend0n16mc2hgblke81,https://go.documentation.sas.com/doc/en/sasadmincdc/v_041/itopssr/n0jq6u1duu7sqnn13cwzecyt475u.htm#n0zts0owckend0n16mc2hgblke81,202306
Operations,SAS Viya,SAS Fraud Decisioning Now Available,SAS Fraud Decisioning detects, prevents, and manages evidence of fraud in real time. SAS Fraud Decisioning provides real-time decision processing and advanced analytic modeling. Functionality extends to decisions related to credit and debit cards, payments, authentication, identity verification, and merchant transactions. SAS Fraud Decisioning can be deployed only with AKS or with upstream open source Kubernetes at this time.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_041/itopswn/n0oqoet53opikin1mpmyq4zdfdiw.htm#n04lmtyvk3508qn1ehrmd4q4aaha,https://go.documentation.sas.com/doc/en/sasadmincdc/v_041/itopswn/n0oqoet53opikin1mpmyq4zdfdiw.htm#n04lmtyvk3508qn1ehrmd4q4aaha,202306
Operations,SAS Viya,Change to Kustomize Requirements - Kustomize 5.0.3 required.,Kustomize is required in order to generate Kubernetes manifest files for a deployment of the SAS Viya platform. Starting with SAS Viya platform 2023.06, a newer version of Kustomize is required: Kustomize 5.0.3.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_041/itopswn/n0oqoet53opikin1mpmyq4zdfdiw.htm#n02cpfkhvbywmvn18t75e6phctf3,https://go.documentation.sas.com/doc/en/sasadmincdc/v_041/itopswn/n0oqoet53opikin1mpmyq4zdfdiw.htm#n02cpfkhvbywmvn18t75e6phctf3,202306
Operations,SAS Viya,Teradata: Changes to Data Source Support,SAS/ACCESS Interface to Teradata now supports Teradata TTU 17.20 or later.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#n1inpwwdn7calen1ues15vg1mi5g,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#n1inpwwdn7calen1ues15vg1mi5g,202305
Operations,SAS Viya,Support for Multi-Tenancy.,You can now deploy SAS Dynamic Actuarial Modeling with multi-tenancy enabled. At this time, SAS Dynamic Actuarial Modeling and other Risk products support only the database-per-tenant configuration.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#p07gkxabfl8s1en196yoxd34coi1,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#p07gkxabfl8s1en196yoxd34coi1,202305
Operations,SAS Viya,Support for Confidential Computing on AKS,Starting in SAS Viya platform 2023.03, confidential computing is supported in Microsoft AKS deployments.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopssr/n18dxcft030ccfn1ws2mujww1fav.htm#p0nnddk3q2zd2rn1bx4ioajh2vs2,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopssr/n18dxcft030ccfn1ws2mujww1fav.htm#p0nnddk3q2zd2rn1bx4ioajh2vs2,202305
Operations,SAS Viya,Revised Deployment Command for resource pruning,With the change in Kubernetes support, the required command to prune additional resources while performing an update using Kubernetes commands has been revised.,https://go.documentation.sas.com/doc/en/itopscdc/v_040/dplyml0phy0dkr/p127f6y30iimr6n17x2xe9vlt54q.htm#p0n0x0jvog312an1wggpgnam1jsw,https://go.documentation.sas.com/doc/en/itopscdc/v_040/dplyml0phy0dkr/p127f6y30iimr6n17x2xe9vlt54q.htm#p0n0x0jvog312an1wggpgnam1jsw,202305
Operations,SAS Viya,New Workload Classes for CAS,To increase the granularity for scheduling CAS workloads, SAS has introduced cascontroller and casworker classes.,https://go.documentation.sas.com/doc/en/itopscdc/v_040/dplyml0phy0dkr/p0om33z572ycnan1c1ecfwqntf24.htm#n0jo17lrlk83rsn1vvs2wqmewkt7,https://go.documentation.sas.com/doc/en/itopscdc/v_040/dplyml0phy0dkr/p0om33z572ycnan1c1ecfwqntf24.htm#n0jo17lrlk83rsn1vvs2wqmewkt7,202305
Operations,SAS Viya,Forward Proxy Content.,Content describing how to configure for forward proxies during the deployment of your software has been added to the deployment guide.,https://go.documentation.sas.com/doc/en/itopscdc/v_040/dplyml0phy0dkr/n08u2yg8tdkb4jn18u8zsi6yfv3d.htm#n0c0ms0m6dvczdn1dlxi06grpuwo,https://go.documentation.sas.com/doc/en/itopscdc/v_040/dplyml0phy0dkr/n08u2yg8tdkb4jn18u8zsi6yfv3d.htm#n0c0ms0m6dvczdn1dlxi06grpuwo,202305
Operations,SAS Viya,Changes to the Updating Software Documentation.,Additional information about using the cadence-release flag is provided in the 'Update to a New Version Using the Deployment Operator' and 'Apply a Patch Update Using the Deployment Operator' topics.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#p1a9wfu7fcsbywn1hbf3jbeuuisy,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#p1a9wfu7fcsbywn1hbf3jbeuuisy,202305
Operations,SAS Viya,Changes to Kubernetes Requirements.,Support for Kubernetes 1.26.x has been added. Kubernetes 1.23.x is no longer supported. SAS Viya platform 2023.05 supports Kubernetes 1.24.x - 1.26.x.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#n1cq5vcety6u56n1k5o6ubaysttz,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#n1cq5vcety6u56n1k5o6ubaysttz,202305
Operations,SAS Viya,Changes to Ingress Support.,The SAS Viya platform now requires ingress-nginx 1.3.0 or later. This change to the minimum supported version of ingress-nginx was made in order to ensure compatibility with Kubernetes 1.24 - 1.26. For deployments in open source Kubernetes clusters, the minimum version of Calico that is required is now 3.24.x.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#n097qjymcmk4nbn19teu6tzxwy3b,https://go.documentation.sas.com/doc/en/sasadmincdc/v_040/itopswn/p19i427mitlkwin1v03swiv4shmh.htm#n097qjymcmk4nbn19teu6tzxwy3b,202305
Operations,SAS Viya,Support for Multi-Tenancy for some Risk products,You can now deploy additional Risk products with multi-tenancy enabled: SAS Expected Credit Loss, SAS Model Risk Management and SAS Stress Testing. At this time, these Risk products support only the database-per-tenant configuration.,https://go.documentation.sas.com/doc/en/itopscdc/v_039/itopssr/n0jq6u1duu7sqnn13cwzecyt475u.htm#p11lcjg42kzdgjn1obgqb9zlaltw,https://go.documentation.sas.com/doc/en/itopscdc/v_039/itopssr/n0jq6u1duu7sqnn13cwzecyt475u.htm#p11lcjg42kzdgjn1obgqb9zlaltw,202304
Operations,SAS Viya,Support for External PostgreSQL Instances for additional products,You can now deploy the following additional products with an external instance of the required PostgreSQL database: SAS Asset and Liability Management, SAS Assortment Planning, SAS Demand Planning, SAS Dynamic Actuarial Modeling, SAS Expected Credit Loss, SAS Model Risk Management, SAS Financial Management, SAS Financial Planning, SAS Risk Modeling, SAS Stress Testing.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#n0fjwj8gz88rdln15cjsjz7gbvjk,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#n0fjwj8gz88rdln15cjsjz7gbvjk,202304
Operations,SAS Viya,Support for Anthos Clusters on VMware,Starting with 2023.04, the SAS Viya platform can be deployed in Anthos Clusters on VMware (GKE on-prem). These clusters are managed by the version of Google Kubernetes Engine for on-premises data centers. Anthos Clusters run in customer-managed data centers rather than in Google Cloud Platform (GCP).,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#p1vfsan7xejtwyn1azpqva5yizp2,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#p1vfsan7xejtwyn1azpqva5yizp2,202304
Operations,SAS Viya,SAS Mirror Manager Support for Additional Registry Options,SAS Mirror Manager now offers support for deploying from an image registry in Red Hat OpenShift or JFrog Artifactory.,https://go.documentation.sas.com/doc/en/itopscdc/v_039/dplyml0phy0dkr/p1dmjbculxbjvkn1b64o5vxp2rpp.htm,https://go.documentation.sas.com/doc/en/itopscdc/v_039/dplyml0phy0dkr/p1dmjbculxbjvkn1b64o5vxp2rpp.htm,202304
Operations,SAS Viya,Changes to Data Source Support: SAS In-Database Technologies for Hadoop Cloud Services now supports Microsoft Azure HDInsight 5.0.,SAS In-Database Technologies for Hadoop Cloud Services now supports Microsoft Azure HDInsight 5.0.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#p0sihkzdqmjyapn1eiz7rbqz612w,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#p0sihkzdqmjyapn1eiz7rbqz612w,202304
Operations,SAS Viya,Changes to Data Source Support: Databricks 10.4 LTS or later (on Azure and AWS),SAS In-Database Technologies for Databricks now supports Databricks 10.4 LTS or later (with Spark 3.2.x or later) for Microsoft Azure or Amazon Web Services. The newer versions of Databricks include fixes for issues with Spark SQL. Previously, SAS In-Database Technologies for Databricks supported Databricks 6.x - 9.x.,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#p0sihkzdqmjyapn1eiz7rbqz612w,https://go.documentation.sas.com/doc/en/sasadmincdc/v_039/itopswn/p03qubaf1x223rn1fqzv3w1p7x3p.htm#p0sihkzdqmjyapn1eiz7rbqz612w,202304
Operations,SDK,SAS Visual Analytics SDK: registerDataDriveContent support with exported report packages using new packageUri option,registerDataDriveContent support with exported report packages using new packageUri option,https://github.com/sassoftware/sas-viya-sdk-js/blob/main/sdk/va-report-components/CHANGELOG.md#2250-august-21-2025,https://github.com/sassoftware/sas-viya-sdk-js/blob/main/sdk/va-report-components/CHANGELOG.md#2250-august-21-2025,202508
Operations,SDK,SAS Content SDK: Added getSASJobExecutionUrl helper,This function generates a SAS Job Execution URL. You can use the URL to open a job and execute it if it is a job with an HTML prompt. This URL can be opened in a new tab or window, or embedded in an iframe if allowed by the security settings on the deployment.,https://developer.sas.com/sdk/content/docs/api/getSASJobExecutionUrl/,https://developer.sas.com/sdk/content/docs/api/getSASJobExecutionUrl/,202311
